make,model,year,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,highway_mpg,city_mpg,popularity,msrp,price_per_hp
Lexus,RC F,2015,premium unleaded (required),467,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,16,454,62400,133.61884368308353
Lexus,RC F,2016,premium unleaded (required),467,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,16,454,62805,134.48608137044968
Lexus,RC F,2017,premium unleaded (required),467,8,AUTOMATIC,rear wheel drive,2,"Factory Tuner,Luxury,High-Performance",Midsize,Coupe,25,16,454,64165,137.3982869379015
Acura,RDX,2015,premium unleaded (recommended),273,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,36495,133.6813186813187
Acura,RDX,2015,premium unleaded (recommended),273,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,40195,147.23443223443223
Acura,RDX,2015,premium unleaded (recommended),273,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,38795,142.1062271062271
Acura,RDX,2015,premium unleaded (recommended),273,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,35095,128.55311355311355
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,29,20,204,36670,131.4336917562724
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,19,204,36870,132.1505376344086
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,19,204,41870,150.07168458781362
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,29,20,204,39070,140.0358422939068
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,29,20,204,35370,126.7741935483871
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,19,204,38170,136.8100358422939
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,29,20,204,40370,144.69534050179212
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,29,20,204,42020,150.60931899641577
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,19,204,40570,145.41218637992833
Acura,RDX,2016,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,19,204,43520,155.98566308243727
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,38370,137.5268817204301
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,39270,140.752688172043
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,42220,151.32616487455198
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,42070,150.78853046594983
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,36870,132.1505376344086
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,37070,132.8673835125448
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,43720,156.70250896057348
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,all wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,27,19,204,40770,146.1290322580645
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,40570,145.41218637992833
Acura,RDX,2017,premium unleaded (recommended),279,6,AUTOMATIC,front wheel drive,4,"Crossover,Luxury",Midsize,4dr SUV,28,20,204,35570,127.4910394265233
Buick,Reatta,1990,regular unleaded,165,6,AUTOMATIC,front wheel drive,2,unknown,Compact,Coupe,25,16,155,2000,12.121212121212121
Buick,Reatta,1990,regular unleaded,165,6,AUTOMATIC,front wheel drive,2,Luxury,Compact,Convertible,25,16,155,2000,12.121212121212121
Buick,Reatta,1991,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,Luxury,Compact,Convertible,25,16,155,2000,11.764705882352942
Buick,Reatta,1991,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,unknown,Compact,Coupe,25,16,155,2000,11.764705882352942
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,30,21,155,28565,110.2895752895753
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,30,21,155,34065,131.52509652509653
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,30,21,155,31565,121.87258687258688
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,30,21,155,28990,111.93050193050193
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,155,36490,140.8880308880309
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,155,31415,121.29343629343629
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,155,33990,131.23552123552125
Buick,Regal,2016,flex-fuel (unleaded/E85),182,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,31,19,155,27065,148.7087912087912
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,155,34325,132.52895752895753
Buick,Regal,2016,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,"Performance,Hybrid",Midsize,Sedan,30,21,155,31900,123.16602316602317
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,29,21,155,31615,122.06563706563706
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,155,36540,141.0810810810811
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,29,21,155,34115,131.71814671814673
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,155,34040,131.42857142857142
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,front wheel drive,4,Performance,Midsize,Sedan,29,21,155,28615,110.48262548262548
Buick,Regal,2017,flex-fuel (unleaded/E85),182,4,AUTOMATIC,front wheel drive,4,Flex Fuel,Midsize,Sedan,30,19,155,27065,148.7087912087912
Buick,Regal,2017,premium unleaded (recommended),259,4,AUTOMATIC,all wheel drive,4,Performance,Midsize,Sedan,27,19,155,31465,121.48648648648648
Oldsmobile,Regency,1997,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,unknown,Large,Sedan,26,17,26,2000,9.75609756097561
Oldsmobile,Regency,1998,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,unknown,Large,Sedan,27,17,26,2084,10.165853658536586
Buick,Rendezvous,2005,regular unleaded,185,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,22,16,155,29970,162.0
Buick,Rendezvous,2005,regular unleaded,185,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,24,17,155,26780,144.75675675675674
Buick,Rendezvous,2006,regular unleaded,195,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,23,17,155,24280,124.51282051282051
Buick,Rendezvous,2006,regular unleaded,195,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,21,16,155,27780,142.46153846153845
Buick,Rendezvous,2007,regular unleaded,196,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,23,17,155,28765,146.76020408163265
Buick,Rendezvous,2007,regular unleaded,196,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,23,17,155,25190,128.5204081632653
Suzuki,Reno,2006,regular unleaded,126,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,481,15399,122.21428571428571
Suzuki,Reno,2006,regular unleaded,126,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,16299,129.35714285714286
Suzuki,Reno,2006,regular unleaded,126,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,481,14249,113.08730158730158
Suzuki,Reno,2006,regular unleaded,126,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,481,13299,105.54761904761905
Suzuki,Reno,2006,regular unleaded,126,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,15149,120.23015873015873
Suzuki,Reno,2006,regular unleaded,126,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,14199,112.69047619047619
Suzuki,Reno,2007,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,14699,115.74015748031496
Suzuki,Reno,2007,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,15049,118.49606299212599
Suzuki,Reno,2007,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,15199,119.67716535433071
Suzuki,Reno,2007,regular unleaded,127,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,481,13599,107.07874015748031
Suzuki,Reno,2007,regular unleaded,127,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,481,14099,111.01574803149606
Suzuki,Reno,2008,regular unleaded,127,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,481,13839,108.96850393700787
Suzuki,Reno,2008,regular unleaded,127,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,20,481,14339,112.90551181102362
Suzuki,Reno,2008,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,15349,120.85826771653544
Suzuki,Reno,2008,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,28,19,481,14939,117.62992125984252
Lamborghini,Reventon,2008,premium unleaded (required),650,12,AUTOMATED_MANUAL,all wheel drive,2,"Exotic,High-Performance",Compact,Coupe,14,9,1158,1500000,2307.6923076923076
Honda,Ridgeline,2013,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,unknown,Large,Crew Cab Pickup,21,15,2202,37380,149.52
Honda,Ridgeline,2013,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,unknown,Large,Crew Cab Pickup,21,15,2202,30195,120.78
Honda,Ridgeline,2013,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,unknown,Large,Crew Cab Pickup,21,15,2202,32155,128.62
Honda,Ridgeline,2013,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,unknown,Large,Crew Cab Pickup,21,15,2202,35030,140.12
Honda,Ridgeline,2013,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,unknown,Large,Crew Cab Pickup,21,15,2202,29450,117.8
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,unknown,Large,Crew Cab Pickup,21,15,2202,37505,150.02
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,unknown,Large,Crew Cab Pickup,21,15,2202,30720,122.88
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,unknown,Large,Crew Cab Pickup,21,15,2202,35155,140.62
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,unknown,Large,Crew Cab Pickup,21,15,2202,29575,118.3
Honda,Ridgeline,2014,regular unleaded,250,6,AUTOMATIC,four wheel drive,4,unknown,Large,Crew Cab Pickup,21,15,2202,32380,129.52
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,unknown,Large,Crew Cab Pickup,25,18,2202,37730,134.75
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,unknown,Large,Crew Cab Pickup,25,18,2202,42870,153.10714285714286
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,unknown,Large,Crew Cab Pickup,25,18,2202,33315,118.98214285714286
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,unknown,Large,Crew Cab Pickup,26,19,2202,35930,128.32142857142858
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,unknown,Large,Crew Cab Pickup,26,19,2202,33015,117.91071428571429
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,unknown,Large,Crew Cab Pickup,26,19,2202,31515,112.55357142857143
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,unknown,Large,Crew Cab Pickup,26,19,2202,33780,120.64285714285714
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,front wheel drive,4,unknown,Large,Crew Cab Pickup,26,19,2202,29475,105.26785714285714
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,unknown,Large,Crew Cab Pickup,25,18,2202,35580,127.07142857142857
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,unknown,Large,Crew Cab Pickup,25,18,2202,31275,111.69642857142857
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,unknown,Large,Crew Cab Pickup,25,18,2202,41370,147.75
Honda,Ridgeline,2017,regular unleaded,280,6,AUTOMATIC,all wheel drive,4,unknown,Large,Crew Cab Pickup,25,18,2202,34815,124.33928571428571
Kia,Rio,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Sedan,37,27,1720,15190,110.07246376811594
Kia,Rio,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,27,1720,18290,132.53623188405797
Kia,Rio,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,27,1720,13990,101.3768115942029
Kia,Rio,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Sedan,37,27,1720,18090,131.08695652173913
Kia,Rio,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,27,1720,17190,124.56521739130434
Kia,Rio,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Sedan,37,27,1720,16990,123.1159420289855
Kia,Rio,2015,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,27,1720,15290,110.79710144927536
Kia,Rio,2015,regular unleaded,138,4,MANUAL,front wheel drive,4,unknown,Compact,Sedan,37,27,1720,13990,101.3768115942029
Kia,Rio,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Sedan,37,27,1720,20755,150.3985507246377
Kia,Rio,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Sedan,37,27,1720,15395,111.55797101449275
Kia,Rio,2016,regular unleaded,138,4,MANUAL,front wheel drive,4,unknown,Compact,Sedan,38,27,1720,14165,102.64492753623189
Kia,Rio,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Sedan,37,27,1720,17755,128.65942028985506
Kia,Rio,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,27,1720,17905,129.7463768115942
Kia,Rio,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,27,1720,15495,112.28260869565217
Kia,Rio,2016,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,37,27,1720,20905,151.4855072463768
Kia,Rio,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Sedan,36,27,1720,17755,128.65942028985506
Kia,Rio,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,36,27,1720,15495,112.28260869565217
Kia,Rio,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,36,27,1720,17905,129.7463768115942
Kia,Rio,2017,regular unleaded,138,4,MANUAL,front wheel drive,4,unknown,Compact,Sedan,36,27,1720,14165,102.64492753623189
Kia,Rio,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,Hatchback,Compact,4dr Hatchback,36,27,1720,20905,151.4855072463768
Kia,Rio,2017,regular unleaded,138,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Sedan,36,27,1720,15395,111.55797101449275
Buick,Riviera,1997,regular unleaded,205,6,AUTOMATIC,front wheel drive,2,unknown,Large,Coupe,26,17,155,2000,9.75609756097561
Buick,Riviera,1997,regular unleaded,240,6,AUTOMATIC,front wheel drive,2,unknown,Large,Coupe,24,16,155,2000,8.333333333333334
Buick,Riviera,1998,regular unleaded,240,6,AUTOMATIC,front wheel drive,2,unknown,Large,Coupe,25,16,155,2155,8.979166666666666
Buick,Riviera,1999,regular unleaded,240,6,AUTOMATIC,front wheel drive,2,unknown,Large,Coupe,25,16,155,2379,9.9125
Acura,RL,2010,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,22,16,204,54250,180.83333333333334
Acura,RL,2010,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,22,16,204,50450,168.16666666666666
Acura,RL,2010,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,22,16,204,46830,156.1
Acura,RL,2011,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,204,51350,171.16666666666666
Acura,RL,2011,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,204,55150,183.83333333333334
Acura,RL,2011,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,204,47200,157.33333333333334
Acura,RL,2012,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,204,48200,160.66666666666666
Acura,RL,2012,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,204,52350,174.5
Acura,RL,2012,premium unleaded (required),300,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,24,17,204,56150,187.16666666666666
Acura,RLX,2015,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,20,204,50950,164.3548387096774
Acura,RLX,2015,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,20,204,60450,195.0
Acura,RLX,2015,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,20,204,48450,156.29032258064515
Acura,RLX,2015,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,20,204,54450,175.6451612903226
Acura,RLX,2015,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,20,204,56950,183.70967741935485
Acura,RLX,2016,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,20,204,54450,175.6451612903226
Acura,RLX,2016,premium unleaded (recommended),377,6,AUTOMATED_MANUAL,all wheel drive,4,"Luxury,High-Performance,Hybrid",Midsize,Sedan,32,28,204,59950,159.0185676392573
Acura,RLX,2016,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,20,204,60450,195.0
Acura,RLX,2016,premium unleaded (recommended),377,6,AUTOMATED_MANUAL,all wheel drive,4,"Luxury,High-Performance,Hybrid",Midsize,Sedan,32,28,204,65950,174.93368700265253
Acura,RLX,2016,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,31,20,204,50950,164.3548387096774
Acura,RLX,2017,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,30,20,204,54450,175.6451612903226
Acura,RLX,2017,premium unleaded (recommended),310,6,AUTOMATIC,front wheel drive,4,"Luxury,Performance",Midsize,Sedan,30,20,204,60450,195.0
Buick,Roadmaster,1994,regular unleaded,260,8,AUTOMATIC,rear wheel drive,4,unknown,Large,Sedan,23,15,155,2000,7.6923076923076925
Buick,Roadmaster,1994,regular unleaded,260,8,AUTOMATIC,rear wheel drive,4,unknown,Large,Wagon,23,15,155,2000,7.6923076923076925
Buick,Roadmaster,1995,regular unleaded,260,8,AUTOMATIC,rear wheel drive,4,unknown,Large,Sedan,23,15,155,2000,7.6923076923076925
Buick,Roadmaster,1995,regular unleaded,260,8,AUTOMATIC,rear wheel drive,4,unknown,Large,Wagon,23,15,155,2000,7.6923076923076925
Buick,Roadmaster,1996,regular unleaded,260,8,AUTOMATIC,rear wheel drive,4,unknown,Large,Sedan,24,15,155,2190,8.423076923076923
Buick,Roadmaster,1996,regular unleaded,260,8,AUTOMATIC,rear wheel drive,4,unknown,Large,Sedan,24,15,155,2000,7.6923076923076925
Buick,Roadmaster,1996,regular unleaded,260,8,AUTOMATIC,rear wheel drive,4,unknown,Large,Wagon,24,15,155,2212,8.507692307692308
Nissan,Rogue Select,2014,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,28,23,2009,20150,118.52941176470588
Nissan,Rogue Select,2014,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,27,22,2009,21500,126.47058823529412
Nissan,Rogue Select,2015,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,27,22,2009,21500,126.47058823529412
Nissan,Rogue Select,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,28,23,2009,20150,118.52941176470588
Nissan,Rogue,2015,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,32,25,2009,24140,142.0
Nissan,Rogue,2015,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,32,25,2009,29630,174.2941176470588
Nissan,Rogue,2015,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,32,25,2009,24390,143.47058823529412
Nissan,Rogue,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,33,26,2009,28280,166.35294117647058
Nissan,Rogue,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,33,26,2009,24490,144.05882352941177
Nissan,Rogue,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,33,26,2009,22790,134.05882352941177
Nissan,Rogue,2015,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,32,25,2009,25840,152.0
Nissan,Rogue,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,33,26,2009,23040,135.52941176470588
Nissan,Rogue,2016,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,32,25,2009,30080,176.94117647058823
Nissan,Rogue,2016,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,32,25,2009,24680,145.1764705882353
Nissan,Rogue,2016,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,32,25,2009,26130,153.7058823529412
Nissan,Rogue,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,33,26,2009,28730,169.0
Nissan,Rogue,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,33,26,2009,24780,145.76470588235293
Nissan,Rogue,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,33,26,2009,23330,137.23529411764707
Nissan,Rogue,2017,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,33,26,2009,23820,140.11764705882354
Nissan,Rogue,2017,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,32,25,2009,26590,156.41176470588235
Nissan,Rogue,2017,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,33,26,2009,25240,148.47058823529412
Nissan,Rogue,2017,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,32,25,2009,25170,148.05882352941177
Nissan,Rogue,2017,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,32,25,2009,31310,184.1764705882353
Nissan,Rogue,2017,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,33,26,2009,29960,176.23529411764707
Kia,Rondo,2007,regular unleaded,162,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Wagon,26,19,1720,19195,118.48765432098766
Kia,Rondo,2007,regular unleaded,182,6,AUTOMATIC,front wheel drive,4,unknown,Compact,Wagon,25,18,1720,20195,110.96153846153847
Kia,Rondo,2007,regular unleaded,162,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Wagon,26,19,1720,16395,101.20370370370371
Kia,Rondo,2007,regular unleaded,182,6,AUTOMATIC,front wheel drive,4,unknown,Compact,Wagon,25,18,1720,18895,103.81868131868131
Kia,Rondo,2007,regular unleaded,162,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Wagon,26,19,1720,17895,110.46296296296296
Kia,Rondo,2008,regular unleaded,162,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Wagon,26,19,1720,16395,101.20370370370371
Kia,Rondo,2008,regular unleaded,182,6,AUTOMATIC,front wheel drive,4,unknown,Compact,Wagon,26,18,1720,18895,103.81868131868131
Kia,Rondo,2008,regular unleaded,162,4,AUTOMATIC,front wheel drive,4,unknown,Compact,Wagon,26,19,1720,19195,118.48765432098766
