last_price,total_area,rooms,ceiling_height,floors_total,living_area,floor,studio,kitchen_area,balcony,locality_name,price_per_sqm
1940625,34.1,1,2.55,9,19.4,4,False,6.2,2,Kyiv,56909.82404692082
2700000,54.3,2,2.55,9,31.1,5,False,9.0,1,Kyiv,49723.75690607735
3375000,45.5,1,2.8,21,20.1,3,False,12.5,2,Kyiv,74175.82417582418
2587500,41.5,1,2.75,18,21.2,3,False,12.0,2,Kyiv,62349.39759036145
1203750,64.0,3,2.7,9,45.0,7,False,7.0,1,Borshchahivka,18808.59375
4500000,62.0,2,2.7,7,31.4,2,False,11.0,0,Kyiv,72580.64516129032
2981250,52.5,3,2.52,9,36.0,2,False,6.8,2,Kyiv,56785.71428571428
2109375,48.0,2,2.7,9,32.0,4,False,7.0,2,Kyiv,43945.3125
899438,55.2,2,2.65,5,28.5,4,False,8.3,0,Borshchahivka,16294.166666666666
1225688,35.0,1,2.65,12,16.0,6,False,9.3,0,Brovary,35019.65714285714
2305688,50.0,2,2.65,24,31.0,2,False,6.0,0,Kyiv,46113.76
2244375,72.0,3,2.5,9,43.0,2,False,8.0,0,Brovary,31171.875
3093750,43.0,1,2.7,25,21.5,17,False,9.6,0,Kyiv,71947.67441860466
1023750,50.7,2,2.5,5,29.7,4,False,7.0,0,Bucha,20192.30769230769
3093750,44.0,1,2.65,19,19.3,6,False,12.4,2,Kyiv,70312.5
2109375,35.1,1,2.75,23,15.9,1,False,9.8,0,Kyiv,60096.15384615384
1237500,29.4,1,2.76,17,15.4,15,False,7.0,2,Irpin,42091.83673469388
2025000,31.5,1,2.5,5,17.0,2,False,5.6,0,Kyiv,64285.71428571428
900000,32.0,1,2.5,5,17.0,2,False,5.5,1,Boryspil,28125.0
1968750,29.2,0,2.64,16,16.7,3,True,9.1,2,Kyiv,67422.94520547945
2193750,46.0,2,2.56,9,29.0,1,False,7.0,1,Kyiv,47690.21739130434
2418750,35.0,1,2.8,25,18.0,19,False,8.5,2,Kyiv,69107.14285714286
3881250,82.4,3,3.6,4,59.3,3,False,8.8,0,Kyiv,47102.548543689314
2334375,50.0,2,2.65,9,31.5,6,False,6.0,1,Kyiv,46687.5
1603125,72.0,4,2.5,5,51.2,1,False,8.5,2,Boryspil,22265.625
3426019,79.0,3,2.65,19,44.88636363636364,14,False,13.3,0,Kyiv,43367.32911392405
3740625,67.0,2,2.65,16,38.06818181818182,11,False,9.1,0,Kyiv,55830.22388059701
2418750,41.1,2,2.65,5,26.21,5,False,5.6,0,Kyiv,58850.36496350365
2610000,57.5,2,2.65,19,32.1,19,False,8.7,2,Kyiv,45391.30434782609
2868750,62.2,3,2.57,9,42.8,8,False,6.9,0,Kyiv,46121.38263665594
1828125,30.2,1,2.5,5,14.9,5,False,6.0,0,Kyiv,60533.940397351
3926250,92.0,4,3.1,4,48.9,3,False,10.3,1,Kyiv,42676.63043478261
4218750,70.0,2,2.8,25,55.0,16,False,15.0,2,Boryspil,60267.857142857145
3740625,111.0,3,2.65,16,65.3,7,False,14.0,1,Kyiv,33699.32432432433
2559375,55.0,3,2.5,5,41.0,5,False,6.0,0,Kyiv,46534.09090909091
2559375,47.2,2,2.65,5,25.6,2,False,8.9,0,Vyshneve,54224.04661016949
3304125,58.54,2,2.65,12,28.36,8,False,16.27,0,Kyiv,56442.17628971644
3431250,51.0,2,2.5,9,28.97727272727273,2,False,9.1,0,Kyiv,67279.41176470589
1951875,52.5,2,2.65,5,29.5,1,False,10.7,0,Vyshneve,37178.57142857143
1912500,31.0,1,2.5,5,16.8,1,False,5.6,0,Kyiv,61693.54838709677
5158125,77.76,2,2.56,12,38.8,2,False,13.64,1,Kyiv,66333.91203703704
2643750,47.8,2,2.5,9,30.0,4,False,8.4,0,Kyiv,55308.577405857744
1400625,35.7,1,2.65,24,18.0,1,False,9.1,0,Boyarka,39233.19327731092
2643188,35.0,1,2.65,18,16.3,15,False,9.1,2,Kyiv,75519.65714285715
2756250,52.6,2,2.55,9,32.0,4,False,8.0,0,Kyiv,52400.19011406844
89437500,260.0,4,2.65,5,180.0,4,False,30.0,2,Kyiv,343990.3846153846
7537500,92.7,2,2.65,12,52.67045454545456,6,False,9.1,0,Kyiv,81310.67961165048
2418750,46.5,2,3.0,5,28.3,5,False,8.0,0,Kyiv,52016.12903225807
1434375,23.0,1,2.65,9,12.0,3,False,5.0,0,Kyiv,62364.13043478261
2981250,34.8,1,2.7,23,9.0,15,False,17.1,0,Kyiv,85668.10344827587
2165625,38.6,1,2.65,20,16.0,17,False,8.0,2,Brovary,56104.27461139896
1906875,32.1,1,2.5,12,17.3,10,False,7.0,0,Kyiv,59404.20560747663
7256250,73.5,2,2.75,10,32.9,5,False,18.5,2,Kyiv,98724.48979591836
1012500,37.0,1,2.6,5,17.0,5,False,9.0,0,Boyarka,27364.864864864863
894375,36.7,1,2.5,4,18.0,3,False,9.0,2,Boryspil,24369.891008174385
22500000,147.3,3,3.56,5,44.0,3,False,45.0,0,Kyiv,152749.49083503053
2896875,49.0,2,2.5,9,29.0,4,False,7.3,2,Kyiv,59119.89795918368
1850625,34.0,1,2.65,18,16.0,7,False,9.0,0,Irpin,54430.14705882353
9000000,73.0,2,2.65,6,41.477272727272734,4,False,35.0,0,Kyiv,123287.67123287672
928125,58.0,3,2.5,5,32.95454545454546,5,False,9.1,0,Boyarka,16002.155172413792
1434375,28.0,1,2.5,5,16.0,5,False,5.0,0,Boryspil,51227.67857142857
1743750,30.8,1,2.5,5,18.0,4,False,5.4,0,Kyiv,56615.25974025974
2418750,41.0,1,2.78,24,16.0,5,False,12.0,1,Kyiv,58993.90243902439
11250000,125.5,3,3.2,7,54.0,7,False,20.0,0,Kyiv,89641.43426294821
6613644,77.4,2,2.75,8,15.2,1,False,9.1,0,Kyiv,85447.5968992248
6131250,56.0,1,3.0,8,24.0,3,False,20.0,0,Kyiv,109486.60714285714
6806250,83.0,2,2.7,13,47.159090909090914,6,False,11.5,0,Kyiv,82003.01204819277
1687500,31.6,1,2.5,12,17.8,8,False,12.0,2,Kyiv,53401.898734177215
3065625,43.0,1,2.65,26,17.3,7,False,12.6,0,Kyiv,71293.6046511628
1996875,39.5,1,2.6,12,18.5,9,False,9.5,1,Kyiv,50553.79746835443
1855688,41.0,1,2.65,18,16.3,17,False,14.0,5,Kyiv,45260.68292682927
2728125,56.0,3,2.5,5,41.0,2,False,5.1,0,Bucha,48716.517857142855
3459375,41.0,1,2.65,16,19.0,7,False,13.0,0,Kyiv,84375.0
4050000,54.0,2,3.3,7,34.2,5,False,8.0,1,Kyiv,75000.0
3965625,79.0,4,2.65,6,44.88636363636364,4,False,9.1,0,Kyiv,50197.78481012658
1743750,36.0,1,3.0,19,23.0,14,False,8.5,1,Kyiv,48437.5
1996875,32.6,1,2.5,9,17.9,8,False,6.3,0,Kyiv,61253.83435582822
2475000,41.0,1,2.6,16,19.0,3,False,10.0,0,Kyiv,60365.85365853659
2981250,58.0,2,2.65,23,26.0,23,False,15.0,0,Kyiv,51400.86206896552
2221875,58.1,3,2.5,5,41.0,5,False,5.9,0,Boryspil,38242.254733218586
1940625,31.6,1,2.65,14,15.0,9,False,10.0,2,Kyiv,61412.18354430379
2278125,40.0,1,2.5,17,26.0,3,False,8.0,0,Kyiv,56953.125
1963125,34.5,1,2.54,10,17.6,2,False,7.7,0,Kyiv,56902.17391304348
7593750,100.0,3,2.5,15,56.81818181818182,3,False,9.1,0,Kyiv,75937.5
3487500,47.9,2,2.5,9,28.9,7,False,7.1,0,Kyiv,72807.9331941545
2925000,57.0,3,2.5,5,39.5,5,False,5.8,0,Kyiv,51315.78947368421
2053125,33.8,1,2.65,3,18.5,2,False,6.0,1,Borshchahivka,60743.34319526628
5681250,128.63,4,2.65,18,75.25,4,False,18.0,0,Kyiv,44167.37930498329
2422688,59.83,2,2.65,18,27.77,4,False,14.74,0,Brovary,40492.8631121511
2559375,55.0,2,2.6,14,32.0,6,False,8.0,1,Kyiv,46534.09090909091
4275000,83.8,3,2.9,5,57.3,3,False,8.6,1,Kyiv,51014.31980906922
1743750,33.0,1,2.65,22,16.0,12,False,8.0,2,Bucha,52840.90909090909
4072500,60.1,2,2.6,14,20.3,11,False,7.4,0,Kyiv,67762.0632279534
1321875,34.0,1,2.5,9,19.0,8,False,7.1,0,Vyshneve,38878.67647058824
2700000,35.0,1,2.55,12,18.0,6,False,8.2,0,Kyiv,77142.85714285714
2131875,35.0,1,2.65,9,21.0,5,False,7.0,0,Kyiv,60910.71428571428
6975000,68.3,2,2.65,7,35.5,2,False,15.2,0,Kyiv,102122.9868228404
2379375,43.5,1,2.65,25,16.6,8,False,12.5,1,Kyiv,54698.27586206896
7087500,92.0,3,2.8,12,50.0,11,False,15.0,2,Kyiv,77038.04347826086
2193750,37.0,1,2.65,27,13.0,27,False,12.0,0,Borshchahivka,59290.54054054054
20250000,111.3,3,2.65,9,64.4,6,False,15.4,1,Kyiv,181940.7008086253
5793750,91.0,3,2.65,16,46.7,4,False,12.4,0,Kyiv,63667.58241758242
2137500,47.5,2,2.65,21,19.0,9,False,14.0,0,Irpin,45000.0
3711938,60.0,2,2.75,24,32.1,14,False,11.8,2,Vyshneve,61865.63333333333
2981250,87.0,3,2.5,8,55.0,3,False,12.0,1,Brovary,34267.24137931035
1434375,31.5,1,2.65,3,17.0,3,False,5.3,0,Hostomel,45535.71428571428
3881250,78.5,3,2.65,9,44.602272727272734,8,False,9.1,0,Irpin,49442.67515923567
1659375,33.0,1,2.5,9,16.0,5,False,8.5,0,Vyshneve,50284.09090909091
1631250,41.2,1,3.0,18,17.0,18,False,13.0,2,Brovary,39593.44660194175
3768750,52.0,2,2.6,22,29.545454545454547,11,False,9.1,0,Kyiv,72475.96153846153
36562500,129.0,3,2.65,6,72.0,5,False,19.0,0,Kyiv,283430.23255813954
3712500,80.6,3,2.65,14,45.8,4,False,11.5,1,Kyiv,46060.79404466502
3037500,76.8,3,2.5,5,44.6,1,False,14.9,0,Kyiv,39550.78125
4275000,69.8,2,2.8,7,35.5,7,False,16.8,1,Kyiv,61246.41833810889
2700000,52.9,2,2.7,25,30.0,6,False,8.2,0,Kyiv,51039.69754253308
2475000,34.0,1,2.65,25,15.0,9,False,10.0,0,Kyiv,72794.11764705883
7329375,130.3,6,2.65,5,93.0,2,False,10.3,0,Kyiv,56249.99999999999
2615625,34.8,1,2.5,9,13.9,1,False,11.2,0,Kyiv,75161.6379310345
2812500,29.3,1,2.85,22,15.0,5,False,9.0,0,Kyiv,95989.76109215016
3318750,42.0,1,2.8,16,19.0,15,False,12.0,2,Kyiv,79017.85714285714
1856250,30.0,1,2.55,5,17.0,1,False,5.0,0,Kyiv,61875.0
2700000,74.0,3,2.65,9,46.0,1,False,10.0,0,Vyshneve,36486.48648648649
1856250,45.0,2,2.65,5,30.0,4,False,6.0,1,Kyiv,41250.0
7031250,100.0,3,2.75,19,58.0,3,False,15.5,0,Kyiv,70312.5
2559375,46.0,2,2.65,9,30.0,5,False,7.0,2,Kyiv,55638.586956521736
1828125,50.2,2,2.65,6,29.5,4,False,9.6,0,Brovary,36416.83266932271
1800000,32.8,1,2.5,15,17.9,9,False,6.3,2,Kyiv,54878.04878048781
4837500,54.0,2,2.75,18,40.0,14,False,10.0,0,Kyiv,89583.33333333333
1800000,34.0,1,2.65,10,17.0,4,False,9.0,2,Bucha,52941.17647058824
1614375,32.8,1,2.65,9,15.0,8,False,9.7,0,Borshchahivka,49218.75000000001
3881250,79.8,3,2.85,6,49.7,3,False,11.0,0,Kyiv,48637.21804511279
731250,42.0,2,2.6,2,30.0,1,False,6.0,1,Boryspil,17410.714285714286
2345625,46.0,2,2.65,5,32.0,2,False,6.3,1,Kyiv,50991.84782608696
3088125,83.4,3,2.75,7,45.6,7,False,12.5,0,Kyiv,37027.87769784172
2559375,50.5,2,2.51,9,31.3,6,False,6.0,1,Kyiv,50680.69306930693
5813438,87.9,3,2.6,16,50.4,15,False,12.0,4,Kyiv,66136.95108077361
2587500,69.0,3,2.54,5,41.6,2,False,9.1,1,Irpin,37500.0
70312500,224.5,4,2.65,4,163.5,3,False,30.0,1,Kyiv,313195.991091314
7498125,83.0,3,2.65,20,52.0,2,False,11.0,1,Kyiv,90338.85542168676
2418750,76.0,3,2.5,5,43.18181818181819,3,False,9.1,0,Bucha,31825.657894736843
13218750,117.0,3,3.3,5,72.0,2,False,20.0,0,Kyiv,112980.76923076923
3695625,45.0,1,2.65,25,19.0,24,False,14.0,2,Kyiv,82125.0
1800000,36.3,1,2.8,18,17.0,17,False,10.0,2,Hostomel,49586.77685950413
2643750,77.1,3,2.65,10,45.8,2,False,10.4,0,Hostomel,34289.883268482496
2137500,44.6,2,2.65,5,30.4,4,False,7.0,0,Kyiv,47926.008968609865
1996875,35.0,1,2.65,12,18.0,10,False,6.0,0,Kyiv,57053.57142857143
3178125,71.0,3,2.65,9,43.5,9,False,8.0,1,Kyiv,44762.32394366197
3206250,72.7,3,3.1,4,50.9,1,False,7.8,0,Hostomel,44102.47592847318
2812500,52.5,1,2.7,5,21.4,4,False,10.5,0,Kyiv,53571.42857142857
3121875,59.0,2,2.65,24,33.52272727272727,12,False,9.1,0,Brovary,52913.13559322034
1856250,33.0,1,2.65,12,17.5,11,False,7.0,0,Brovary,56250.0
2407500,94.1,4,2.9,5,57.1,5,False,11.6,2,Brovary,25584.48459086079
2418750,53.3,2,2.6,5,27.5,2,False,8.2,0,Boryspil,45379.92495309569
1518750,30.2,1,2.55,5,17.6,3,False,6.0,0,Bucha,50289.73509933775
2390625,38.0,1,2.65,10,17.0,3,False,10.9,0,Kyiv,62911.18421052631
2655000,42.0,1,2.65,25,18.0,14,False,10.0,1,Kyiv,63214.28571428572
4950000,55.8,2,3.3,6,22.5,2,False,28.0,0,Kyiv,88709.67741935485
2784375,72.3,3,2.65,5,40.2,1,False,11.2,0,Borshchahivka,38511.41078838174
5512500,84.6,2,2.75,10,43.6,9,False,13.5,2,Kyiv,65159.57446808511
4831875,62.1,2,2.55,10,33.5,6,False,13.4,1,Kyiv,77807.97101449275
1563750,41.0,1,2.7,5,23.295454545454547,4,False,9.1,0,Bucha,38140.24390243903
1558125,34.0,1,2.7,14,15.0,4,False,8.5,0,Borshchahivka,45827.205882352944
19406250,100.0,3,2.65,7,34.2,3,False,34.4,0,Kyiv,194062.5
2306250,54.0,2,2.65,7,33.3,2,False,9.0,0,Boyarka,42708.333333333336
5118750,85.5,3,2.65,10,50.1,8,False,11.7,0,Kyiv,59868.42105263158
1350000,36.0,1,2.5,4,19.8,1,False,9.2,0,Boyarka,37500.0
2244375,49.0,1,2.75,9,24.0,6,False,12.0,0,Vyshneve,45803.57142857143
4640625,86.0,3,3.0,5,58.1,3,False,9.0,0,Kyiv,53960.75581395349
1996875,38.1,1,2.65,18,16.3,15,False,13.7,0,Kyiv,52411.41732283464
1771875,39.9,1,2.65,13,17.8,4,False,10.4,2,Bucha,44407.89473684211
6088500,89.8,3,2.75,16,56.9,4,False,17.4,2,Kyiv,67800.66815144767
618750,29.0,1,2.5,5,16.5,2,False,5.8,1,Brovary,21336.206896551725
2587500,60.0,2,2.8,3,36.0,2,False,12.0,0,Boyarka,43125.0
1884375,26.0,0,2.65,19,14.772727272727272,8,True,9.1,0,Kyiv,72475.96153846153
3346875,60.0,2,2.5,10,32.0,4,False,12.0,0,Kyiv,55781.25
2446875,53.1,2,2.9,4,26.1,4,False,12.2,0,Vyshneve,46080.50847457627
2221875,73.0,3,2.65,5,44.0,3,False,8.0,2,Borshchahivka,30436.64383561644
5821875,76.0,2,3.0,8,43.18181818181819,3,False,14.0,2,Kyiv,76603.61842105263
4950000,73.0,2,2.8,10,31.3,3,False,14.8,2,Kyiv,67808.21917808219
4181168,60.4,2,3.0,4,34.31818181818182,2,False,10.94,5,Kyiv,69224.63576158941
2124562,44.0,2,2.5,5,28.0,2,False,6.0,1,Kyiv,48285.5
5006250,114.0,4,2.65,9,70.5,2,False,11.5,0,Kyiv,43914.47368421053
2362500,42.0,1,2.75,16,17.0,14,False,11.0,2,Kyiv,56250.0
12375000,180.6,5,2.8,7,140.0,2,False,30.0,0,Kyiv,68521.59468438539
7734375,96.0,3,2.7,10,47.7,2,False,13.2,2,Kyiv,80566.40625
2503125,41.0,1,2.55,10,20.0,8,False,11.4,1,Kyiv,61051.82926829269
4095000,68.0,2,2.65,16,39.2,15,False,13.0,0,Kyiv,60220.58823529412
3206250,68.0,3,2.75,9,43.0,4,False,9.0,2,Kyiv,47150.73529411765
2418750,62.0,2,2.65,17,32.0,5,False,12.0,1,Boyarka,39012.096774193546
1012500,32.0,1,2.5,5,18.0,4,False,6.0,2,Bucha,31640.625
1220625,49.1,2,2.55,5,28.4,4,False,7.1,4,Hostomel,24859.97963340122
3543750,66.2,3,2.65,16,42.6,14,False,10.6,0,Kyiv,53530.9667673716
2531250,65.3,3,2.59,9,47.0,7,False,6.3,0,Kyiv,38763.39969372129
3881250,53.0,2,2.65,5,29.0,1,False,18.3,0,Kyiv,73231.1320754717
1828125,32.6,1,2.65,25,16.0,16,False,8.2,0,Brovary,56077.453987730056
2264062,41.3,2,2.5,5,26.9,4,False,5.8,1,Kyiv,54819.90314769976
1929375,48.7,4,2.6,5,34.0,2,False,6.0,0,Kyiv,39617.55646817248
1237500,44.8,2,2.65,2,26.2,2,False,7.7,0,Borshchahivka,27622.76785714286
3881250,77.0,3,3.0,4,45.0,1,False,12.0,0,Kyiv,50405.84415584416
2109375,40.0,1,2.65,18,22.72727272727273,3,False,9.1,0,Kyiv,52734.375
2874375,53.76,2,2.65,25,28.71,1,False,9.43,0,Irpin,53466.796875
2362500,45.0,1,2.65,20,20.0,7,False,13.0,0,Kyiv,52500.0
2678026,79.0,3,2.65,18,44.0,16,False,13.0,0,Vyshneve,33899.06329113924
3065625,73.9,2,2.7,16,27.2,2,False,24.3,1,Borshchahivka,41483.42354533153
4668750,88.4,3,2.82,20,54.9,2,False,14.2,0,Kyiv,52813.91402714932
2531250,34.8,1,2.5,9,18.6,6,False,7.6,0,Kyiv,72737.06896551725
2953125,59.0,3,2.5,9,39.0,3,False,6.3,0,Kyiv,50052.96610169492
2643750,50.9,2,2.7,10,30.1,5,False,8.76,0,Kyiv,51940.07858546169
2446875,47.0,2,2.6,5,26.0,5,False,8.0,1,Kyiv,52061.17021276596
1406250,32.6,1,2.65,27,15.0,5,False,10.0,0,Boyarka,43136.50306748466
843750,45.0,2,2.65,5,29.0,1,False,6.0,0,Borshchahivka,18750.0
2053125,44.5,1,2.75,5,18.3,4,False,13.2,0,Kyiv,46137.6404494382
2643750,35.0,1,2.5,23,22.0,12,False,13.0,0,Kyiv,75535.71428571429
3431250,77.9,3,2.75,20,48.88,8,False,12.02,0,Hostomel,44046.85494223363
19687500,135.0,3,2.65,15,60.0,9,False,23.4,0,Kyiv,145833.33333333334
8437500,116.0,4,3.3,20,90.0,20,False,19.2,5,Kyiv,72737.06896551725
2868750,63.2,3,2.65,9,46.3,6,False,6.2,0,Kyiv,45391.61392405063
6181875,68.0,2,2.6,20,40.0,15,False,12.0,0,Kyiv,90909.92647058824
1996875,46.4,2,2.65,5,30.1,4,False,5.5,0,Kyiv,43036.09913793104
4106250,55.9,2,2.5,9,31.9,4,False,9.7,1,Kyiv,73457.06618962433
2418750,37.0,1,2.6,14,21.0,8,False,8.0,0,Kyiv,65371.62162162162
2106562,62.0,2,2.7,19,33.0,2,False,13.0,0,Borshchahivka,33976.8064516129
7312500,148.0,4,2.65,5,84.0909090909091,4,False,9.1,0,Kyiv,49408.78378378379
2686500,79.6,2,2.8,9,43.2,9,False,15.8,0,Hostomel,33750.0
3262500,63.0,3,2.5,9,48.0,5,False,7.0,0,Kyiv,51785.71428571428
1275750,50.4,1,2.65,15,22.7,8,False,11.5,2,Bucha,25312.5
2925000,46.3,1,2.7,10,24.0,5,False,11.0,2,Kyiv,63174.94600431966
1715625,49.5,2,2.65,4,24.2,3,False,14.9,0,Bucha,34659.09090909091
843750,54.6,3,2.65,5,39.0,4,False,6.2,0,Hostomel,15453.296703296704
4218750,77.0,3,2.65,3,42.0,2,False,22.0,0,Kyiv,54788.96103896104
3931875,56.0,2,3.0,5,34.5,4,False,8.5,0,Kyiv,70212.05357142857
2531250,39.3,1,2.8,25,18.6,16,False,11.2,0,Kyiv,64408.39694656489
1428446,32.98,1,2.65,15,18.738636363636363,14,False,8.65,0,Vyshneve,43312.49241964828
1518750,30.2,1,2.6,5,17.2,4,False,5.0,1,Kyiv,50289.73509933775
1181250,37.3,1,2.65,5,17.1,2,False,7.8,1,Brovary,31668.900804289548
2643750,45.0,2,2.5,5,26.1,2,False,5.9,1,Kyiv,58750.0
2913750,56.3,3,2.5,5,22.3,4,False,6.2,0,Kyiv,51753.99644760213
967500,43.4,2,2.5,2,26.28,2,False,6.22,0,Borshchahivka,22292.6267281106
1012500,63.0,3,2.65,2,45.0,2,False,8.0,0,Hostomel,16071.42857142857
2812500,58.0,2,2.65,9,32.95454545454546,7,False,15.0,1,Kyiv,48491.379310344826
3459375,63.5,3,2.65,20,38.8,19,False,10.3,2,Kyiv,54478.34645669291
2221875,48.0,2,2.65,9,30.0,1,False,6.0,1,Kyiv,46289.0625
1102500,32.0,1,2.5,9,17.5,3,False,6.5,0,Boyarka,34453.125
2019375,45.0,2,2.65,9,28.0,1,False,6.9,0,Kyiv,44875.0
2306250,40.2,1,2.78,10,17.7,10,False,13.0,1,Kyiv,57369.40298507462
3234375,56.0,2,2.75,7,31.77,4,False,11.0,1,Brovary,57756.69642857143
8325000,79.9,2,2.73,16,37.4,2,False,15.0,0,Kyiv,104192.74092615768
3824438,73.4,3,3.7,6,44.8,2,False,11.6,0,Kyiv,52104.05994550409
2418750,37.0,1,2.65,11,16.0,7,False,10.0,0,Kyiv,65371.62162162162
3318750,53.0,2,3.0,5,29.5,3,False,11.8,1,Kyiv,62617.92452830189
2250000,36.0,1,2.65,25,14.0,22,False,14.0,2,Boryspil,62500.0
3346875,70.0,3,2.65,12,53.3,11,False,12.0,0,Kyiv,47812.5
2109375,78.9,3,2.5,10,43.9,9,False,10.2,5,Borshchahivka,26734.79087452471
3150000,49.9,1,3.21,5,24.1,4,False,15.5,0,Kyiv,63126.25250501002
1698750,67.2,2,2.65,6,38.0,1,False,14.0,0,Boryspil,25279.01785714285
3346875,55.8,3,2.5,5,39.0,1,False,7.0,0,Kyiv,59979.838709677424
1209375,54.0,2,2.5,5,29.0,2,False,8.5,2,Vyshneve,22395.83333333333
5619375,81.4,3,3.4,4,31.8,2,False,9.8,0,Kyiv,69034.0909090909
2081250,57.0,2,2.65,21,32.0,2,False,13.0,0,Brovary,36513.15789473684
2981250,38.62,1,2.65,21,21.94318181818182,2,False,10.02,1,Kyiv,77194.45882962196
1800000,40.0,1,2.7,17,15.7,17,False,11.7,2,Bucha,45000.0
2418750,41.0,1,2.65,9,18.0,9,False,8.0,1,Kyiv,58993.90243902439
2756250,38.0,1,3.0,4,22.5,2,False,6.5,0,Kyiv,72532.8947368421
4201875,70.0,2,2.65,17,40.0,6,False,10.7,0,Kyiv,60026.78571428572
888750,31.0,1,2.65,5,16.0,3,False,6.0,0,Brovary,28669.35483870968
1743750,42.0,1,2.7,25,30.4,17,False,9.5,2,Kyiv,41517.857142857145
759375,40.0,1,2.6,4,20.0,1,False,9.8,0,Boryspil,18984.375
382500,31.0,1,2.65,5,16.0,4,False,6.0,0,Bucha,12338.709677419354
5729851,80.0,2,2.65,23,37.0,9,False,13.0,0,Kyiv,71623.1375
2137500,32.0,1,2.65,12,18.181818181818183,2,False,9.1,2,Kyiv,66796.875
3262500,47.3,2,2.5,25,27.5,18,False,8.4,2,Kyiv,68974.63002114165
2081250,48.0,2,2.5,9,29.0,4,False,6.0,1,Boryspil,43359.375
2249438,42.0,2,2.65,5,28.0,2,False,5.9,0,Kyiv,53558.04761904762
5456250,133.81,3,3.7,5,73.3,3,False,13.83,0,Kyiv,40776.1004409237
2025000,61.9,3,2.56,5,45.5,4,False,6.0,0,Bucha,32714.054927302102
1884375,54.0,2,2.65,5,30.681818181818183,1,False,9.1,0,Bucha,34895.833333333336
1068750,60.0,3,2.65,5,44.0,2,False,7.0,0,Boryspil,17812.5
10378125,134.0,4,2.65,18,78.0,17,False,30.0,0,Kyiv,77448.69402985074
2300625,34.9,1,2.65,15,16.0,2,False,7.0,0,Kyiv,65920.4871060172
618750,31.0,1,2.7,5,18.0,2,False,6.0,1,Borshchahivka,19959.67741935484
3093750,68.3,3,2.8,5,54.9,2,False,7.0,1,Kyiv,45296.48609077599
1963125,54.7,3,2.5,5,37.7,1,False,5.1,0,Kyiv,35888.93967093236
1012500,48.7,2,2.7,5,29.7,4,False,6.7,2,Boryspil,20790.5544147844
2446875,102.0,3,2.65,4,57.95454545454546,4,False,9.1,0,Boyarka,23988.970588235294
1518750,53.0,2,2.65,5,29.0,5,False,10.0,0,Vyshneve,28655.66037735849
2199375,39.9,1,2.65,25,17.3,22,False,11.6,0,Kyiv,55122.180451127824
551250,47.1,2,2.65,3,29.0,3,False,9.0,0,Hostomel,11703.821656050955
675000,30.0,1,2.6,4,24.0,4,False,6.0,0,Hostomel,22500.0
9781875,113.0,4,2.65,18,67.0,10,False,19.0,1,Kyiv,86565.26548672566
6159375,107.0,3,2.7,25,54.0,12,False,29.0,1,Kyiv,57564.2523364486
1743750,34.0,1,2.7,9,18.0,5,False,9.0,1,Kyiv,51286.76470588235
3262500,67.0,3,2.5,9,44.0,1,False,6.0,0,Kyiv,48694.02985074627
2193750,44.0,1,2.65,16,20.0,5,False,10.0,2,Kyiv,49857.954545454544
2812500,41.0,1,2.7,16,17.0,4,False,10.5,2,Kyiv,68597.56097560975
2700000,42.9,1,2.65,24,18.7,18,False,13.7,0,Kyiv,62937.06293706294
3319312,52.4,2,2.65,12,29.77272727272728,2,False,9.1,0,Kyiv,63345.64885496184
3009375,66.8,3,2.6,9,46.4,8,False,7.0,0,Kyiv,45050.52395209581
1771875,33.3,1,2.5,9,18.0,8,False,7.0,0,Boryspil,53209.45945945947
2756250,52.0,3,2.7,12,33.0,7,False,6.0,2,Kyiv,53004.807692307695
1743750,33.9,1,2.65,6,16.0,4,False,10.2,0,Boyarka,51438.05309734513
2415938,34.0,1,3.5,5,18.0,3,False,12.0,0,Kyiv,71057.0
1350000,46.2,2,2.5,2,24.5,2,False,8.8,0,Vyshneve,29220.77922077922
1904062,30.3,1,2.5,5,17.6,4,False,5.3,0,Kyiv,62840.3300330033
1906875,35.0,1,2.65,11,16.0,9,False,9.5,0,Hostomel,54482.142857142855
3501562,52.1,2,2.5,9,32.2,6,False,7.1,1,Kyiv,67208.48368522072
3150000,54.0,2,3.0,5,33.0,1,False,8.3,0,Kyiv,58333.333333333336
1901250,35.0,1,2.5,12,20.0,2,False,7.0,0,Kyiv,54321.42857142857
2446875,43.5,2,2.5,9,24.715909090909093,2,False,9.1,0,Kyiv,56250.0
3571875,71.0,3,2.65,12,44.0,5,False,8.0,0,Kyiv,50308.09859154929
5175000,75.0,3,2.64,17,50.7,15,False,9.3,0,Kyiv,69000.0
2784375,40.1,1,2.7,12,20.0,5,False,7.8,0,Kyiv,69435.7855361596
8436938,78.7,2,3.55,5,40.0,2,False,13.6,0,Kyiv,107203.78653113089
2109375,55.0,2,2.65,18,27.89,8,False,11.34,1,Bucha,38352.27272727273
1535625,43.0,1,2.65,10,19.0,5,False,11.0,0,Borshchahivka,35712.20930232558
5231250,89.4,3,2.6,14,49.7,4,False,14.6,4,Kyiv,58515.100671140935
4443750,81.2,3,3.0,7,55.0,7,False,9.4,0,Kyiv,54725.98522167488
3346875,45.0,1,2.75,13,16.4,7,False,11.1,1,Kyiv,74375.0
2081250,29.1,0,2.6,14,20.5,2,True,9.1,0,Kyiv,71520.61855670103
